# clang-tidy 20 legacy diagnostic baseline
# New exceptions belong in source as exact, justified NOLINT directives.
include/aiforge/repository/verification_evidence.hpp	bugprone-implicit-widening-of-multiplication-result	7296386daf6c27aba14d	performing an implicit widening conversion to type 'std::uint64_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/repository/verification_evidence.hpp	bugprone-implicit-widening-of-multiplication-result	f243c27505364bf51aaf	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/runtime/run_kernel.hpp	bugprone-implicit-widening-of-multiplication-result	37607d91382142435eb4	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/runtime/tool_registry.hpp	bugprone-implicit-widening-of-multiplication-result	52630e8455b48f9bcfba	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/storage/session_store.hpp	bugprone-implicit-widening-of-multiplication-result	1bd5c4895d48543ec346	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/storage/session_store.hpp	bugprone-implicit-widening-of-multiplication-result	adda2a069d7235b85059	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/surfaces/chat_session.hpp	bugprone-implicit-widening-of-multiplication-result	7fba7dfee09ba73dd944	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/surfaces/one_shot.hpp	bugprone-implicit-widening-of-multiplication-result	1d173df3dbcf76829a5d	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/surfaces/one_shot.hpp	performance-move-const-arg	a245213f423174b0e519	std::move of the variable 'session_spend_ceiling' of the trivially-copyable type 'std::optional<domain::SessionSpendCeiling>' has no effect; remove std::move()
include/aiforge/surfaces/slash_commands.hpp	bugprone-implicit-widening-of-multiplication-result	bea35d4f8dfce6a2079d	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/testing/tui_scenario.hpp	bugprone-implicit-widening-of-multiplication-result	0a6eab3e66f74253ef02	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/testing/tui_scenario.hpp	bugprone-implicit-widening-of-multiplication-result	11595d4cea32ace4a8b2	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/testing/tui_scenario.hpp	bugprone-implicit-widening-of-multiplication-result	5bbb4b22af9aef534036	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/testing/tui_scenario.hpp	bugprone-implicit-widening-of-multiplication-result	9a63f576ceec552cabdd	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
include/aiforge/testing/tui_scenario.hpp	bugprone-implicit-widening-of-multiplication-result	c8b3c07aecc921dc85c6	performing an implicit widening conversion to type 'std::size_t' (aka 'unsigned long') of a multiplication performed in type 'unsigned int'
src/adapters/audio_backend.cpp	performance-move-const-arg	bd926bbf7962a382ca7b	std::move of the variable 'status' of the trivially-copyable type 'std::optional<int>' has no effect; remove std::move()
src/adapters/audio_backend.cpp	readability-function-cognitive-complexity	bb505d1db6cf7db2aa87	function 'safe_text' has cognitive complexity of 29 (threshold 20)
src/adapters/audio_backend.cpp	readability-simplify-boolean-expr	55550e106002fa33939c	boolean expression can be simplified by DeMorgan's theorem
src/adapters/filesystem_artifact_store.cpp	cppcoreguidelines-pro-bounds-pointer-arithmetic	da9b161e5ff718f8a4b3	do not use pointer arithmetic
src/adapters/filesystem_artifact_store.cpp	cppcoreguidelines-pro-type-vararg	2bd3ba332287f1f3d1d3	do not call c-style vararg functions
src/adapters/filesystem_artifact_store.cpp	cppcoreguidelines-pro-type-vararg	8fc89ac8801415ec820c	do not call c-style vararg functions
src/adapters/filesystem_artifact_store.cpp	cppcoreguidelines-pro-type-vararg	d66dd70b2fffa3a6c14a	do not call c-style vararg functions
src/adapters/filesystem_artifact_store.cpp	modernize-use-integer-sign-comparison	40a060bb7bc278d0de71	comparison between 'signed' and 'unsigned' integers
src/adapters/filesystem_artifact_store.cpp	readability-function-cognitive-complexity	926f4c919418594c066a	function 'get' has cognitive complexity of 24 (threshold 20)
src/adapters/filesystem_persona_source.cpp	modernize-use-integer-sign-comparison	f2761ca5d63e604a2bf5	comparison between 'signed' and 'unsigned' integers
src/adapters/filesystem_persona_source.cpp	readability-function-cognitive-complexity	2d575b41089c6b98fd06	function 'bounded_description' has cognitive complexity of 29 (threshold 20)
